  41.150         20.33	    13.528
  41.175         19.89	    13.379
  41.200         18.22	    12.806
  41.225         21.11	    13.784
  41.250         18.44	    12.884
  41.275         19.22	    13.153
  41.300         16.89	    12.329
  41.325         18.44	    12.884
  41.350         16.56	    12.207
  41.375         18.11	    12.767
  41.400         17.11	    12.410
  41.425         16.44	    12.166
  41.450         15.89	    11.958
  41.475         20.11	    13.454
  41.500         17.00	    12.369
  41.525         15.11	    11.662
  41.550         16.56	    12.207
  41.575         15.56	    11.832
  41.600         18.78	    13.000
  41.625         17.11	    12.410
  41.650         15.89	    11.958
  41.675         15.11	    11.662
  41.700         18.00	    12.728
  41.725         15.11	    11.662
  41.750         16.22	    12.083
  41.775         13.56	    11.045
  41.800         18.56	    12.923
  41.825         18.44	    12.884
  41.850         16.11	    12.042
  41.875         16.11	    12.042
  41.900         14.56	    11.446
  41.925         14.33	    11.358
  41.950         18.00	    12.728
  41.975         16.44	    12.166
  42.000         14.56	    11.446
  42.025         15.11	    11.662
  42.050         13.78	    11.136
  42.075         17.56	    12.570
  42.100         16.78	    12.288
  42.125         16.78	    12.288
  42.150         16.89	    12.329
  42.175         18.11	    12.767
  42.200         14.56	    11.446
  42.225         17.11	    12.410
  42.250         16.00	    12.000
  42.275         16.89	    12.329
  42.300         18.11	    12.767
  42.325         16.67	    12.247
  42.350         18.00	    12.728
  42.375         17.44	    12.530
  42.400         16.67	    12.247
  42.425         14.67	    11.489
  42.450         17.11	    12.410
  42.475         16.00	    12.000
  42.500         16.67	    12.247
  42.525         17.22	    12.450
  42.550         13.22	    10.909
  42.575         12.89	    10.770
  42.600         15.56	    11.832
  42.625         18.44	    12.884
  42.650         16.44	    12.166
  42.675         13.89	    11.180
  42.700         14.44	    11.402
  42.725         17.89	    12.689
  42.750         17.11	    12.410
  42.775         15.89	    11.958
  42.800         14.89	    11.576
  42.825         12.89	    10.770
  42.850         16.11	    12.042
  42.875         18.56	    12.923
  42.900         18.00	    12.728
  42.925         16.78	    12.288
  42.950         18.78	    13.000
  42.975         18.33	    12.845
  43.000         17.33	    12.490
  43.025         16.00	    12.000
  43.050         16.11	    12.042
  43.075         17.56	    12.570
  43.100         20.56	    13.601
  43.125         16.00	    12.000
  43.150         18.11	    12.767
  43.175         15.22	    11.705
  43.200         17.56	    12.570
  43.225         18.56	    12.923
  43.250         18.00	    12.728
  43.275         15.67	    11.874
  43.300         14.56	    11.446
  43.325         17.33	    12.490
  43.350         14.89	    11.576
  43.375         17.67	    12.610
  43.400         17.00	    12.369
  43.425         14.78	    11.533
  43.450         16.67	    12.247
  43.475         19.11	    13.115
  43.500         15.56	    11.832
  43.525         19.00	    13.077
  43.550         17.78	    12.649
  43.575         17.78	    12.649
  43.600         16.67	    12.247
  43.625         17.44	    12.530
  43.650         20.44	    13.565
  43.675         21.22	    13.820
  43.700         20.33	    13.528
  43.725         21.33	    13.856
  43.750         19.56	    13.266
  43.775         18.44	    12.884
  43.800         18.67	    12.961
  43.825         19.00	    13.077
  43.850         20.22	    13.491
  43.875         18.56	    12.923
  43.900         20.67	    13.638
  43.925         20.44	    13.565
  43.950         19.89	    13.379
  43.975         18.67	    12.961
  44.000         19.78	    13.342
  44.025         21.00	    13.748
  44.050         16.89	    12.329
  44.075         21.56	    13.928
  44.100         18.22	    12.806
  44.125         20.00	    13.416
  44.150         20.11	    13.454
  44.175         18.78	    13.000
  44.200         19.89	    13.379
  44.225         21.78	    14.000
  44.250         21.67	    13.964
  44.275         19.89	    13.379
  44.300         18.89	    13.038
  44.325         24.56	    14.866
  44.350         21.89	    14.036
  44.375         24.44	    14.832
  44.400         21.89	    14.036
  44.425         22.56	    14.248
  44.450         23.33	    14.491
  44.475         23.44	    14.526
  44.500         25.00	    15.000
  44.525         27.89	    15.843
  44.550         26.89	    15.556
  44.575         24.11	    14.731
  44.600         24.22	    14.765
  44.625         27.78	    15.811
  44.650         23.33	    14.491
  44.675         25.78	    15.232
  44.700         22.44	    14.213
  44.725         24.67	    14.900
  44.750         22.78	    14.318
  44.775         24.56	    14.866
  44.800         24.78	    14.933
  44.825         29.00	    16.155
  44.850         27.11	    15.620
  44.875         27.11	    15.620
  44.900         24.56	    14.866
  44.925         23.67	    14.595
  44.950         28.33	    15.969
  44.975         27.00	    15.588
  45.000         28.56	    16.031
  45.025         29.11	    16.186
  45.050         27.22	    15.652
  45.075         31.44	    16.823
  45.100         29.33	    16.248
  45.125         28.67	    16.062
  45.150         34.00	    17.493
  45.175         33.00	    17.234
  45.200         33.00	    17.234
  45.225         33.33	    17.321
  45.250         37.00	    18.248
  45.275         35.44	    17.861
  45.300         40.56	    19.105
  45.325         43.00	    19.672
  45.350         40.44	    19.079
  45.375         45.78	    20.298
  45.400         53.22	    21.886
  45.425         53.56	    21.954
  45.450         60.11	    23.259
  45.475         75.56	    26.077
  45.500         88.44	    28.213
  45.525        115.00	    32.171
  45.550        146.22	    36.277
  45.575        196.11	    42.012
  45.600        273.67	    49.629
  45.625        366.11	    57.402
  45.650        494.33	    66.701
  45.675        778.67	    83.714
  45.700       1101.33	    99.559
  45.725       1536.78	   117.605
  45.750       2674.44	   155.145
  45.775       3222.22	   170.294
  45.800       2762.78	   157.686
  45.825       2888.44	   161.233
  45.850       1859.11	   129.352
  45.875       1823.78	   128.117
  45.900       1604.78	   120.179
  45.925       1293.67	   107.903
  45.950       1067.33	    98.010
  45.975        516.44	    68.176
  46.000        289.11	    51.010
  46.025        174.56	    39.636
  46.050        128.00	    33.941
  46.075        100.33	    30.050
  46.100         84.44	    27.568
  46.125         70.89	    25.259
  46.150         65.11	    24.207
  46.175         59.78	    23.195
  46.200         50.11	    21.237
  46.225         54.00	    22.045
  46.250         47.56	    20.688
  46.275         51.56	    21.541
  46.300         42.78	    19.621
  46.325         45.00	    20.125
  46.350         45.11	    20.149
  46.375         40.67	    19.131
  46.400         42.67	    19.596
  46.425         35.78	    17.944
  46.450         36.11	    18.028
  46.475         35.56	    17.889
  46.500         31.22	    16.763
  46.525         30.44	    16.553
  46.550         30.44	    16.553
  46.575         32.11	    17.000
  46.600         30.11	    16.462
  46.625         28.00	    15.875
  46.650         24.78	    14.933
  46.675         24.22	    14.765
  46.700         25.67	    15.199
  46.725         25.22	    15.067
  46.750         25.44	    15.133
  46.775         25.33	    15.100
  46.800         24.11	    14.731
  46.825         24.11	    14.731
  46.850         21.78	    14.000
  46.875         22.44	    14.213
  46.900         24.67	    14.900
  46.925         21.44	    13.892
  46.950         20.11	    13.454
  46.975         21.22	    13.820
  47.000         18.67	    12.961
  47.025         18.78	    13.000
  47.050         21.89	    14.036
  47.075         17.22	    12.450
  47.100         21.67	    13.964
  47.125         17.44	    12.530
  47.150         19.89	    13.379
  47.175         19.00	    13.077
  47.200         20.78	    13.675
  47.225         17.33	    12.490
  47.250         21.78	    14.000
  47.275         17.78	    12.649
  47.300         20.00	    13.416
  47.325         18.89	    13.038
  47.350         18.56	    12.923
  47.375         16.33	    12.124
  47.400         18.44	    12.884
  47.425         18.56	    12.923
  47.450         20.89	    13.711
  47.475         17.22	    12.450
  47.500         18.89	    13.038
  47.525         16.56	    12.207
  47.550         18.33	    12.845
  47.575         17.33	    12.490
  47.600         18.44	    12.884
  47.625         18.11	    12.767
  47.650         15.56	    11.832
  47.675         17.89	    12.689
  47.700         17.89	    12.689
  47.725         15.89	    11.958
  47.750         18.44	    12.884
  47.775         17.11	    12.410
  47.800         18.00	    12.728
  47.825         17.11	    12.410
  47.850         16.89	    12.329
  47.875         14.00	    11.225
  47.900         18.33	    12.845
  47.925         16.33	    12.124
  47.950         17.78	    12.649
  47.975         16.78	    12.288
  48.000         16.00	    12.000
  48.025         17.67	    12.610
  48.050         16.89	    12.329
  48.075         15.22	    11.705
  48.100         16.67	    12.247
  48.125         14.56	    11.446
  48.150         16.11	    12.042
  48.175         14.89	    11.576
  48.200         17.00	    12.369
  48.225         14.56	    11.446
  48.250         18.11	    12.767
  48.275         17.00	    12.369
  48.300         12.33	    10.536
  48.325         15.00	    11.619
  48.350         16.78	    12.288
  48.375         15.56	    11.832
  48.400         16.78	    12.288
  48.425         13.00	    10.817
  48.450         14.22	    11.314
  48.475         16.33	    12.124
  48.500         15.89	    11.958
  48.525         15.33	    11.747
  48.550         16.67	    12.247
  48.575         16.11	    12.042
  48.600         17.22	    12.450
  48.625         15.22	    11.705
  48.650         18.89	    13.038
  48.675         17.67	    12.610
  48.700         15.44	    11.790
  48.725         16.89	    12.329
  48.750         16.11	    12.042
  48.775         14.56	    11.446
  48.800         18.11	    12.767
  48.825         15.89	    11.958
  48.850         15.22	    11.705
  48.875         15.22	    11.705
  48.900         17.00	    12.369
  48.925         15.11	    11.662
  48.950         15.56	    11.832
  48.975         13.44	    11.000
  49.000         15.22	    11.705
  49.025         15.11	    11.662
  49.050         13.67	    11.091
  49.075         16.22	    12.083
  49.100         14.22	    11.314
  49.125         14.11	    11.269
  49.150         14.56	    11.446
  49.175         13.44	    11.000
  49.200         16.22	    12.083
  49.225         15.33	    11.747
  49.250         17.33	    12.490
  49.275         15.33	    11.747
  49.300         12.22	    10.488
  49.325         14.00	    11.225
  49.350         15.67	    11.874
  49.375         13.33	    10.954
  49.400         15.44	    11.790
  49.425         14.22	    11.314
  49.450         13.33	    10.954
  49.475         14.22	    11.314
  49.500         13.11	    10.863
  49.525         15.33	    11.747
  49.550         14.33	    11.358
  49.575         14.00	    11.225
  49.600         14.56	    11.446
  49.625         12.67	    10.677
  49.650         14.78	    11.533
  49.675         15.00	    11.619
  49.700         16.44	    12.166
  49.725         14.67	    11.489
  49.750         12.78	    10.724
  49.775         14.00	    11.225
  49.800         14.22	    11.314
  49.825         13.67	    11.091
  49.850         13.78	    11.136
  49.875         17.11	    12.410
  49.900         13.56	    11.045
  49.925         14.89	    11.576
  49.950         12.56	    10.630
  49.975         17.00	    12.369
  50.000         13.00	    10.817
  50.025         16.11	    12.042
  50.050         14.11	    11.269
  50.075         11.89	    10.344
  50.100         12.78	    10.724
  50.125         13.44	    11.000
  50.150         13.89	    11.180
  50.175         14.89	    11.576
  50.200         17.11	    12.410
  50.225         14.89	    11.576
  50.250         13.44	    11.000
  50.275         13.33	    10.954
  50.300         15.78	    11.916
  50.325         13.22	    10.909
  50.350         14.56	    11.446
  50.375         14.89	    11.576
  50.400         12.33	    10.536
  50.425         14.56	    11.446
  50.450         14.00	    11.225
  50.475         13.78	    11.136
  50.500         15.00	    11.619
  50.525         14.67	    11.489
  50.550         14.33	    11.358
  50.575         14.67	    11.489
  50.600         14.33	    11.358
  50.625         14.11	    11.269
  50.650         14.56	    11.446
  50.675         16.33	    12.124
  50.700         13.00	    10.817
  50.725         15.56	    11.832
  50.750         14.56	    11.446
  50.775         14.22	    11.314
  50.800         13.44	    11.000
  50.825         12.11	    10.440
  50.850         12.78	    10.724
  50.875         12.22	    10.488
  50.900         14.33	    11.358
  50.925         12.11	    10.440
  50.950         13.22	    10.909
  50.975         14.78	    11.533
  51.000         12.67	    10.677
  51.025         14.56	    11.446
  51.050         11.67	    10.247
  51.075         13.67	    11.091
  51.100         14.56	    11.446
  51.125         12.44	    10.583
  51.150         12.78	    10.724
  51.175         12.78	    10.724
  51.200         14.22	    11.314
  51.225         13.22	    10.909
  51.250         13.67	    11.091
  51.275         13.44	    11.000
  51.300         12.56	    10.630
  51.325         13.44	    11.000
  51.350         11.89	    10.344
  51.375         14.00	    11.225
  51.400         14.00	    11.225
  51.425         12.33	    10.536
